5.0,0.0,0.0
13.0,0.0,-5.0
14.0,0.0,-15.0
11.0,0.0,-50.0
13.0,0.0,-90.0
13.0,0.0,-130.0
13.0,0.0,-130.0
10.0,0.0,-140.0
10.0,0.0,-140.0
0.0,0.0,-140.0
